('±¾Ìï ½ÜµÂ 2013¿î 1.8L ×Ô¶¯ÊæÊÊ°æ 5×ù', 'https://image1.guazistatic.com/qn180705184447f2785e934fde927252b8e434e644ada0.jpg', '2013Äê', '9.00Íò', '16.30Íò')
('±¾ÌïXR-V 2015¿î 1.8L EXi  CVTÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180509/12/07/71c32b06cabfb2d55a5c64e6ec5d7247.jpg', '8.7Íò¹«Àï', '12.50Íò', '16.30Íò')
('±¾ÌïÑÅ¸ó 2013¿î 2.4L SE', 'https://image1.guazistatic.com/qn1803280551515510dea3c7063156489afe9513beff0a.jpg', '3.6Íò¹«Àï', '13.00Íò', '24.90Íò')
('±¾ÌïCR-V 2013¿î 2.4L ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn1807110511003021785bd5e4e615498e93ca301b4866.jpg', '2015Äê', '16.80Íò', '26.00Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180607232605c9a07b2e2ed1c8bf0727b999621d307f.jpg', '2004Äê', '6.60Íò', '8.90Íò')
('±¾ÌïÁèÅÉ 2016¿î 1.8L CVTÁìÏÈ°æ', 'https://image.guazistatic.com/gz01180509/11/19/a2625980abed8fc4e7bb40fa4f518987.jpg', '3.4Íò¹«Àï', '11.00Íò', '15.20Íò')
('±¾Ìï¸èÊ«Í¼ 2011¿î 3.5L ×ğ¹ó°æ', 'https://image1.guazistatic.com/qn180116200448663feeaa6ab9262714360b53244efd76.jpg', '16.9Íò¹«Àï', '14.40Íò', '43.30Íò')
('±¾Ìï ½ÜµÂ 2013¿î 1.8L ×Ô¶¯ÊæÊÊ°æ 5×ù', 'https://image.guazistatic.com/gz01180606/15/38/1c30ce78625814edf3aef54399639f52.jpg', '2017Äê', '11.50Íò', '16.30Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTËÄÇı×ğÒ«°æ', 'https://image.guazistatic.com/gz01180511/18/56/e6b3126c3a27eccf1374ba6defc0daae.jpg', '2013Äê', '24.50Íò', '27.10Íò')
('±¾ÌïCR-V 2013¿î 2.0L Á½Çı¾­µä°æ', 'https://image.guazistatic.com/gz01180609/17/11/4c7aa6ca85c6dd74272cbb6304126453.jpg', '0.9Íò¹«Àï', '13.50Íò', '22.60Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180525/13/22/935691ff753e82aa28c7e60112ceb41f.jpg', '2014Äê', '15.00Íò', '28.20Íò')
('±¾Ìï¸èÊ«Í¼ 2014¿î 2.4L ºÀ»ªµ¼º½°æ', 'https://image1.guazistatic.com/qn1801101645143a96d9cab678fee92f84e2170f4bcd07.jpg', '7.1Íò¹«Àï', '18.90Íò', '28.90Íò')
('±¾ÌïCR-V 2015¿î 2.0L Á½Çı·çÉĞ°æ', 'https://image.guazistatic.com/gz01180603/10/49/80ba613a564e90dbd3e6c63922a7ecad.jpg', '7.6Íò¹«Àï', '16.80Íò', '21.70Íò')
('±¾ÌïÑÅ¸ó 2008¿î 2.0L EX', 'https://image1.guazistatic.com/qn1801261507296118758eda8d0888bc0fb87d8fe85b39.jpg', '2011Äê', '7.50Íò', '21.70Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn180508214518b2d53ad7529da231177a94b036c53c95.jpg', '2014Äê', '12.00Íò', '17.80Íò')
('±¾Ìï·æ·¶¾­µä 2012¿î 1.5L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18042613124819714a39d77819f97a32fa4a58b25dc7.jpg', '16.1Íò¹«Àï', '4.50Íò', '9.70Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯ËÄÇı¾­µä°æ', 'https://image1.guazistatic.com/qn180507112219740c3c428f49a5aa9e7066ee7f1845c5.jpg', '8.1Íò¹«Àï', '9.20Íò', '23.60Íò')
('±¾ÌïÁèÅÉ 2015¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180413/14/58/310f29a33f1aa2f6945527b614002f53.jpg', '2017Äê', '9.10Íò', '14.60Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1806130613152d09b64a418d59f18efcf915e0c4ccb9.jpg', '2015Äê', '6.25Íò', '8.90Íò')
('±¾Ìï¸èÊ«Í¼ 2011¿î 3.5L Æì½¢°æ', 'https://image1.guazistatic.com/qn1706221731098ed128f5338b990ba3a793bcc7db6f81.jpg', '0.6Íò¹«Àï', '14.00Íò', '46.50Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L EXN ºÀ»ªµ¼º½°æ', 'https://image1.guazistatic.com/qn1712220116123b173e5eaed2145ca09fa33cdaf638af.jpg', '5.5Íò¹«Àï', '14.10Íò', '25.60Íò')
('±¾Ìï·æ·¶ 2015¿î 1.5L CVTºÀ»ª°æ', 'https://image1.guazistatic.com/qn180608044643783292a747c69f2135952a282265fa01.jpg', '2009Äê', '7.80Íò', '11.50Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180601/13/44/2ecb986ff682c7576d04011350062952.jpg', '2014Äê', '9.20Íò', '21.50Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn170816143744de83fd3c619dc2358ac9b376994077da.jpg', '3.3Íò¹«Àï', '9.28Íò', '21.50Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ÖÇÏí°æ', 'https://image.guazistatic.com/gz01180608/11/19/59fc0910b785c8e744bfca1c9734209f.jpg', '4.7Íò¹«Àï', '22.80Íò', '29.00Íò')
('±¾Ìï Ë¼Óò 2006¿î 1.8L ×Ô¶¯¾­µä°æ', 'https://image.guazistatic.com/gz01180523/22/59/70f744697c3e71dc6e533680a0fedee0.jpg', '2016Äê', '5.00Íò', '17.10Íò')
('±¾Ìï ÁèÅÉ 2013¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180526/19/37/1245fba21a02226c4fe29fc063d8a6df.jpg', '2017Äê', '8.80Íò', '14.60Íò')
('±¾Ìï¸èÊ«Í¼ 2012¿î 2.4L ×ğÏí°æ', 'https://image1.guazistatic.com/qn18030517530019eaefa1226f23aea24786677ed817d8.jpg', '1.9Íò¹«Àï', '16.00Íò', '31.10Íò')
('±¾ÌïCR-V 2013¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180425/11/00/e1bda99e37e2e822864c9a9cd37a2728.jpg', '2.0Íò¹«Àï', '17.00Íò', '24.90Íò')
('±¾ÌïÁèÅÉ 2015¿î 1.8L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18030919472196a7f5c2826df22476a8facac41d4610.jpg', '2013Äê', '8.60Íò', '12.50Íò')
('±¾ÌïCR-V 2013¿î 2.0L Á½Çı¾­µä°æ', 'https://image.guazistatic.com/gz01180602/11/55/b335dfaa983b5577add2c3d9f2bdd01e.jpg', '2015Äê', '14.90Íò', '22.60Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180418/23/29/450423c49fb39f0fd14f85df9be5835d.jpg', '7.3Íò¹«Àï', '13.00Íò', '14.80Íò')
('±¾ÌïXR-V 2015¿î 1.8L EXi  CVTÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180420/15/35/2ee887a0e1633888195847db638539f6.jpg', '10.4Íò¹«Àï', '11.50Íò', '16.30Íò')
('±¾ÌïCR-V 2016¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180509/18/49/ba3fbeb6447bff1aa90d433937ee0d9f.jpg', '2015Äê', '17.00Íò', '20.60Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L LX ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180430/14/20/51a408aca08679157a0e197eaf0dca17.jpg', '2017Äê', '15.80Íò', '23.90Íò')
('±¾ÌïÁèÅÉ 2016¿î 1.8L CVTÊæÊÊ°æ', 'https://image1.guazistatic.com/qn171223011642cb0d773e1802733c4725bb3f8bf21a45.jpg', '5.7Íò¹«Àï', '10.18Íò', '13.50Íò')
('±¾ÌïÑÅ¸ó 2010¿î 2.0L EX Navi', 'https://image.guazistatic.com/gz01180509/19/49/fdc829a828de54779fabf703cae83323.jpg', '0.8Íò¹«Àï', '9.30Íò', '24.20Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180503190557e617db1591ca54ec6d7b37aa247ea9e5.jpg', '2013Äê', '10.99Íò', '14.80Íò')
('±¾Ìï·æ·¶ 2015¿î 1.5L CVTÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180126153440ea531ba9de11e45e4dc352c8fe7f4fac.jpg', '8.4Íò¹«Àï', '7.40Íò', '9.70Íò')
('±¾ÌïÑÅ¸ó 2016¿î 2.0L ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180328171458ba445c492c742b9dbfd2e4524fa18786.jpg', '2018Äê', '16.50Íò', '19.50Íò')
('±¾Ìï·æ·¶¾­µä 2014¿î ·çÉĞ 1.5L ÊÖ¶¯¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180321/16/25/32cb1a1979a04027dd9c81dd2fdedaba.jpg', '0.4Íò¹«Àï', '7.00Íò', '11.60Íò')
('±¾ÌïË¼Óò 2009¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180506141900786a8c947bb23055b47e82b6c46f0c1c.jpg', '2015Äê', '6.50Íò', '16.30Íò')
('±¾ÌïÁèÅÉ 2015¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1803031033282a6d428e5f4d88c89d81011da7c9f55b.jpg', '8.8Íò¹«Àï', '10.30Íò', '14.60Íò')
('±¾Ìï °ÂµÂÈü 2009¿î 2.4L ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180522190226233e72d02f308a88e75a9bb9f819dd18.jpg', '2009Äê', '11.50Íò', '24.90Íò')
('±¾Ìï·æ·¶¾­µä 2008¿î 1.5L ×Ô¶¯¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180411/15/29/b24679b26a96311baed1a87894737b7c.jpg', '9.6Íò¹«Àï', '5.20Íò', '12.70Íò')
('±¾Ìï·É¶È 2011¿î 1.3L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180126230532a21437f54e5b51aca4621f0a9df37f1e.jpg', '2012Äê', '6.20Íò', '9.70Íò')
('±¾Ìï·æ·¶¾­µä 2008¿î 1.5L ×Ô¶¯¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180425/16/40/a7519618b96dce22b74c013c307d61fd.jpg', '13.9Íò¹«Àï', '5.10Íò', '12.70Íò')
